name,gender
John Schwartzman,m
John Gilbert,m
Gilbert Kurland,m
Bill Layne,m
Sean Rowe,m
Melissa Toth,f
Paul Haggis,m
Sara McCudden,f
Georges Auric,m
Elmer Bernstein,m
Tim Suhrstedt,m
Takafumi Watanabe,m
Emmanuel Lubezki,m
Donald E. Westlake,m
Sarah Katzman,f
Andrew L. Jones,m
Patrick Dodd,m
Ryan Homchick,m
Mike Leeder,m
Scott Rudin,m
Sue Jett,f
Leslie Dilley,m
Rob Marshall,m
Byron Allen,m
Valeria Migliassi Collins,f
Jane Ann Stewart,f
Dan Bradley,m
Tom Williams,m
Marc Lawrence,m
Jennifer Chambers Lynch,f
Brian Avery,m
Martin Moszkowicz,m
Kelly Van Horn,f
Bob Shaw,m
Mark Irwin,m
Teresa Eckton,f
Heather Parry,f
Tom Jacobson,m
Alicia Van Couvering,f
Danny Aiello III,m
Angela Leung,f
Jay Stern,m
John Carpenter,m
Sean Bailey,m
Michael Mann,m
Tim Lewis,m
Claude Berri,m
Barbara Munch,f
Steve Miner,m
James Krieg,m
Cyril Raffaelli,m
Joanna Colbert,f
Mario Grigorov,m
Heidi Brook Myers,f
Ann Roth,f
Elmer Bernstein,m
Speed Hopkins,m
Blake Edwards,m
Prashanti Tipirneni,f
Robert C. Jones,m
Patrick Tidy,m
Wolfgang Reitherman,m
David A. Stewart,m
Giacomo Poretti,m
Gregg Hoffman,m
Leslie E. Rollins,m
Robert Hakim,m
Tom Clancy,m
Peter Segal,m
Christophe Beck,m
Tod A. Maitland,m
Miranda de Pencier,f
Jeffrey J. Dashnaw,m
Amy Israel,f
Todd Fellman,m
Julius R. Nasso,m
Mark Raso,m
Gil Netter,m
Dwayne Johnson,m
Ben Affleck,m
Franz Kafka,m
Daniel Handler,m
Mike Massa,m
Paul Bernbaum,m
David Hoberman,m
Heidi Levitt,f
Scott Fischer,m
Frank Marshall,m
Roy Rodhouse,m
Joakim Sundström,m
Walter Bernstein,m
Mike Jefferies,m
Sarah Flack,f
Quentin Tarantino,m
Ronald M. Bozman,m
Alejandro Amenábar,m
Jack Cummins,m
Robert L. Levy,m
Michael Chinich,m
François Gédigier,m
Bill Hickman,m
James J. Murakami,m
Joseph Drake,m
Richard Hull,m
Anthony Leondis,m
RZA,m
Ruby R. Levitt,f
John Mathieson,m
Amy Kaufman,f
Nancy Haigh,f
Webb Smith,m
Christopher Doyle,m
Peter S. Seaman,m
Craig Reardon,m
Danny Elfman,m
Ron Yerxa,m
Elliott Koretz,m
William A. Fraker,m
Avy Kaufman,f
John Barry,m
Jean Cocteau,m
Adi Shankar,m
Dawn Gilliam,f
Zack Whedon,m
Mark Irwin,m
Peter Aalbæk Jensen,m
Jeff Schaffer,m
Richard Hebrank,m
Lucie Tremblay,f
Christophe Beck,m
James Gunn,m
Rowley Irlam,m
Alfred Newman,m
Adam Wingard,m
Carter Burwell,m
Jack Rapke,m
Steve Golin,m
James W. Tyson,m
Eli Roth,m
Bob Weinstein,m
Jay Roach,m
Scott Niemeyer,m
Courtney Sheinin,f
Patrick Hughes,m
Douglas Milsome,m
Larry Groupé,m
Steve C. Aaron,m
Tom Finan,m
Troian Bellisario,f
Kenji Kawai,m
Jack Kirby,m
Pembroke J. Herring,m
Paul Scheuring,m
Eric Sundahl,m
Michael Hertzberg,m
James Horner,m
Seth Flaum,m
Jason Knight,m
Hamilton Luske,m
James Whitaker,m
Rhonda Tollefson,f
Alain Chabat,m
Harvey Weinstein,m
Bruce Berman,m
Jennifer Chapman,f
Peter Walpole,m
Dustin Hoffman,m
Guy Roe,m
William Chang,m
H. Lee Peterson,m
Ludwig Göransson,m
Adam Colunga,m
Debra Zane,f
Craig Rosenberg,m
Deborah La Mia Denaver,f
Maria Baker,f
Elliot Davis,m
Paul McCartney,m
Jan K. Bergstrom,f
Kerry Barden,m
Robert Salerno,m
Nikki Barrett,f
Antoinette Boulat,f
Art Rochester,m
Ralph Wright,m
Penny Perry,f
David Bowers,m
Ron Preissman,m
Craig Wedren,m
George Clooney,m
Lisa Marie Dupree,f
Antonia Barnard,f
Glenn Berger,m
Alar Kivilo,m
Brian Goldner,m
Susan Jacobs,f
José Luis Alcaine,m
Sanja Milkovic Hays,f
Evan Goldberg,m
Karen Vassar Triest,f
Affif Ben Badra,m
Joe Walser,m
Alan J. Pakula,m
Jon Brion,m
Stuart Cornfeld,m
Peter Morgan,m
Mary Claire Hannan,f
April Webster,f
Harvey Weinstein,m
Martin Moszkowicz,m
Amir Mokri,m
David Rubin,m
Jeremy Thomas,m
Trudie Styler,f
Ludwig Göransson,m
David L. Bushell,m
Mark Canton,m
Michael Powell,m
Paul Brett,m
John Mackenzie,m
William Kruzykowski,m
John Cusack,m
Ron Davis,m
Jak Osmond,m
Patricia Cuccia,f
Adrian Biddle,m
Kevin Goetz,m
Lloyd Fonvielle,m
Antonio Tarruella,m
Tommy Wai,m
James M. Muro,m
Brett Ratner,m
Giles Keyte,m
Manolo Rojas,m
David Lynch,m
Helen Robin,f
Danny DeVito,m
Diana Kaufman,f
Deena Appel,f
Walter F. Parkes,m
Tricia Wood,f
Doug Hall,m
Paul Maslansky,m
Michael C. Cuddy,m
Jessica Sharzer,f
David Hayter,m
Sandra Montgomery,f
Paul Smith,m
Domenico Procacci,m
Merian C. Cooper,m
Arnold Kopelson,m
William Cheng,m
Cathy Sandrich,f
Jon Peters,m
John McSweeney Jr.,m
Michael Tronick,m
Jonathan A. Carlson,m
Nicolas Winding Refn,m
Jimmy Miller,m
Hans Zimmer,m
Robert A. Ferretti,m
Robin Swicord,f
Bill Bannerman,m
Greta Gerwig,f
Curtis Hanson,m
Matthew McConaughey,m
Raymond Borderie,m
Stuart Cornfeld,m
Bernhard Henrich,m
Sarah Katzman,f
George Tomasini,m
Simon Curtis,m
David Gropman,m
Roland Baubeau,m
Mel Brooks,m
Ron Krauss,m
Michael Barry,m
John Bright,m
Benjamin Hayden,m
Buster Keaton,m
John Bailey,m
Roddy Doyle,m
Greg Berlanti,m
Lisa Freiberger,f
Bruce Stubblefield,m
Steven Mnuchin,m
Frank McCoy,m
Bradley Thomas,m
David Streit,m
Joo Fürst,m
Ti West,m
Tom Karnowski,m
Vic Armstrong,m
Jason Knight,m
Marc Fishman,m
Makoto Shinkai,m
John Dexter,m
Martin Samuel,m
Peter Deming,m
Bernie Pock,m
Linda Lowy,f
Russell Tyrrell,m
George C. Wolfe,m
Madeleine Gavin,f
Neil Travis,m
Mary Zophres,f
David Finfer,m
Byeong-il Kim,m
William Lau,m
Gordon Hayman,m
Chris Salamone,m
Pierre Guffroy,m
Justin Nappi,m
Mark Burg,m
Thomas Becker,m
Andrea Dopaso,f
Greg Shapiro,m
Stephen Chbosky,m
Helga Ungurait,f
François Ozon,m
Sascha Wolf,m
Martin Walsh,m
William Goldman,m
Tamara Deverell,f
Rob Dressel,m
David F. Klassen,m
Kenneth Lonergan,m
Andrew Dunn,m
Kay Cannon,f
Jonathan Mostow,m
Ralph Nelson,m
Maxime Alexandre,m
Warren Zide,m
Greg Gardiner,m
Andrew McAlpine,m
Nick Allder,m
Lisa Todd,f
Mick Audsley,m
Cindy Evans,f
Ben Affleck,m
Jeffrey Graup,m
James DeMonaco,m
Mark Goldblatt,m
Dale Launer,m
Ben Lovett,m
Debra Granik,f
Amanda Koblin,f
Max Richter,m
Avy Kaufman,f
José Antonio Bermúdez,m
Marlene Stewart,f
Dan Lebental,m
Teresa Eckton,f
Richard Chew,m
Maurice Jarre,m
John Swihart,m
Danny Miller,m
Merrick Morton,m
Jack English,m
Michael R. Miller,m
Jillian Share,f
Joel Schumacher,m
Giacomo Poretti,m
Karen Patch,f
Eimer Ni Mhaoldomhnaigh,f
Beau Borders,m
Teresa Eckton,f
Harriet Lawrence,f
Michael Tronick,m
Fred Schuler,m
Tomas Radoor,m
David M. Thompson,m
Karin Silvestri,f
Gordon Tadd Eto,m
Hiro Narita,m
Don Mann,m
Franco Rossetti,m
Katie Money,f
Tony Adams,m
Mike Flanagan,m
Russell Tyrrell,m
Mike Drake,m
Leslie Bohem,m
Dave Mullins,m
David Linde,m
Terry Jones,m
Robert Rodriguez,m
Anthony Leondis,m
Marc Sternberg,m
Todd Wagner,m
Andy Weiss,m
Happy Walters,m
Steven Shainberg,m
Jonathan Mostow,m
Lin MacDonald,f
Graham Broadbent,m
Diane Durant,f
David McGill,m
John C. Stuver,m
Richard A. Roth,m
Gérard Brach,m
Gore Verbinski,m
Beatrix Aruna Pasztor,f
Donald Petrie,m
Kenneth Karman,m
Tim Jones,m
Kevin Reher,m
Hunt Lowry,m
Florian Ballhaus,m
Clinton Wayne,m
Mato,m
Fabrice Joubert,m
Jean Lara,m
Carter Burwell,m
Tomas Voth,m
Nicole Kassell,f
M. Night Shyamalan,m
Michael A. Stevenson,m
Bill Condon,m
Jennifer Todd,f
Bob Badami,m
Terry Dougas,m
Tim Carras,m
Lucy Alibar,f
David Dobkin,m
Ken Marino,m
Arnon Milchan,m
Ed Shearmur,m
Heike Brandstatter,f
Simon Oakes,m
Rick Wiesenhaan,m
Chris O'Connell,m
Patsy Pollock,f
Doug Hemphill,m
Tommy Lee Jones,m
Renée April,f
Catherine Hardwicke,f
Cody Cameron,m
Karl Júlíusson,m
Richard Hashimoto,m
Susan Matheson,f
Victor J. Zolfo,m
Jonny Greenwood,m
John Soukup,m
Dean Humphreys,m
Matt Town,m
Hal Beckett,m
David B. Nowell,m
Richard N. Gladstein,m
Donald E. Westlake,m
Rodrigo Prieto,m
Tsui Hark,m
Robert Steadman,m
Niv Fichman,m
Kenneth Branagh,m
Bruce Alan Miller,m
Roger Avary,m
Claire Mathon,f
Russell Barnes,m
Kenneth Schwarz,m
Keith Goldberg,m
Marco Kreuzpaintner,m
Warren Beatty,m
Terence Blanchard,m
Trent Haaga,m
Peter Safran,m
Ethan Van der Ryn,m
Jay Lavender,m
David Lynch,m
Christopher Figg,m
Barry Malkin,m
David Roger,m
Mark Digby,m
Ang Lee,m
Kerry Barden,m
Jonathan Sadoff,m
Nate Jones,m
Travis Knox,m
Adam Fields,m
Mary A. Kelly,f
Jack Fisk,m
Scott Meehan,m
Alan Landsburg,m
Stephany Folsom,f
Cameron Crowe,m
James D. Bissell,m
Jim Jordan,m
John B. Goodman,m
Robert Shaye,m
David Willis,m
Jamie Baker,f
Terence A. Clegg,m
Marcus Viscidi,m
Justin Ferk,m
Kerry Barden,m
Donna DeSeta,f
Manuel Carballo,m
Jim Clay,m
David Lipman,m
Michael A. Chavez,m
David Sanborn,m
Chris Lebenzon,m
Mark Goldblatt,m
Leonard Horn,m
Peter Safran,m
Ehren Kruger,m
George Folsey Jr.,m
Robert Rodriguez,m
Teri E. Dorman,f
Alan Silvestri,m
Sergio Leone,m
Robby Müller,m
David Moxness,m
Deborah Hopper,f
Peter Koczera,m
Paul Livingston,m
Rich Mento,m
John Watson,m
Iain Softley,m
Julie Yorn,f
Matt Garner,m
André Previn,m
Nina Henninger,f
Edward James Olmos,m
Nacho Vigalondo,m
David A. Whittaker,m
John Quaintance,m
Randall Poster,m
Lucio Fulci,m
Sebastian T. Krawinkel,m
Klemens Becker,m
Deborah Gregory,f
Maureen Peyrot,f
John Baldecchi,m
William Russell,m
Dan Kneece,m
Mark Auguste,m
Paul Hunter,m
Jack English,m
Hal Needham,m
Janet Hirshenson,f
Alberto Iglesias,m
Jennifer Todd,f
Gale Anne Hurd,f
Alain Chabat,m
Joe Dorn,m
Alexandra Byrne,f
Michael P. Mason,m
Declan Quinn,m
Richard King,m
Stan Margulies,m
Walter McClain,m
Scott Hecker,m
Richard Donner,m
Ennio Morricone,m
Kyle Photo Bucher,m
Anthony Caron-Delion,m
Erich Pommer,m
Jina Jay,f
Rick Kelleher,m
Harvey Weinstein,m
Paula Fairfield,f
Fiona Weir,f
Andrew Adamson,m
Richard Bowen,m
David S. Goyer,m
Richard Marvin,m
Julian Fellowes,m
Gérard Oury,m
Sheila Haley,f
Tom Southwell,m
Scott Curtis,m
Wayne Allwine,m
Jeff Rice,m
William Hornbeck,m
Christopher Doyle,m
Dick Mingalone,m
Marcelo Del Rio,m
Kevin Loader,m
Adam Wingard,m
Michael Bacall,m
Marc Fishman,m
Carl Laemmle,m
Sheldon Kahn,m
Michèle Pétin,f
Richard Hobbs,m
Richard Francis-Bruce,m
Robin Standefer,f
Nancy Haigh,f
Harper Goff,m
Linda Cohen,f
Peter Pav,m
Alan Bennett,m
Cathy Sandrich,f
Cathy Henderson,f
Morris Stoloff,m
Adrian Biddle,m
Robert Woodruff,m
Jamie Selkirk,m
Matthew Vaughn,m
Robert Smigel,m
Ben Lewin,m
Nancy Juvonen,f
Georgia Kacandes,f
Patrick Doyle,m
Jay Deuby,m
David Bruckner,m
Emily Schweber,f
Steve Shewchuk,m
Bruno Lawrence,m
Vanessa Younger,f
Alan Jaggs,m
Don Simpson,m
April Ferry,f
Barry Bernardi,m
Gabriele Mainetti,m
Jill Taylor,f
James Newton Howard,m
Sam Levy,m
Rob Cowan,m
William Kaufman,m
Richard Gibbs,m
Harry K. Garvin,m
Michael Chapman,m
Barry Cook,m
Suzanne Smith,f
Patte Strong-Lord,f
Sajid Samji,m
Catherine Hardwicke,f
Michael Powell,m
George Fenton,m
Mark Irwin,m
Clayton Townsend,m
Roy N. Sickner,m
Ann Buchanan,f
John R. Jensen,m
Danilo Donati,m
Ralph Eggleston,m
Steve Butterworth,m
Julio Macat,m
Jonathan D. Krane,m
Baz Luhrmann,m
Lee Holdridge,m
Reese Witherspoon,f
Chris Fisher,m
Fred Dekker,m
Robert Rodriguez,m
Dominika Posserén,f
Dana Jones,f
Ray Fisher,m
Patricia Klawonn,f
Tim Suhrstedt,m
Ben Richardson,m
Dede Gardner,f
Boaz Davidson,m
Howard Christie,m
George Drakoulias,m
Marie Cheminal,f
Jonathan Shteinman,m
Jay Oliva,m
Michael Chabon,m
Guillermo del Toro,m
Guy Farley,m
Ellen Christiansen,f
Andrew Gaskill,m
Bill MacSems,m
Gitt Magrini,f
Douglas Wick,m
Harris Savides,m
Billy Hopkins,m
Craig Berkey,m
Jack English,m
Rena DeAngelo,f
Rich Mento,m
Mark Wahlberg,m
Ethan Van der Ryn,m
Drew Kunin,m
Michael Trent,m
Mark Gingras,m
Sean Rowe,m
Richard Greatrex,m
Bruce Sharman,m
R.J. Kizer,m
Michael J. Werner,m
Debra Hill,f
Dennis Virkler,m
Christopher Reeve,m
Jerome Robbins,m
Daryn Okada,m
Richard Macdonald,m
Suzanne Tenner,f
Kathleen M. Courtney,f
Christian Wagner,m
Bharat Nalluri,m
Alan Fine,m
Michael Tolkin,m
Roger Hubert,m
Anastas N. Michos,m
Charles H. Joffe,m
A. Kitman Ho,m
Stanley Kubrick,m
Michael Shaw,m
Marko A. Costanzo,m
Ben Garant,m
Scott J. Ateah,m
Gene Wilder,m
Lee Dichter,m
Mike Taylor,m
Marc S. Fischer,m
Alain Sarde,m
Dean Zimmerman,m
Russell Carpenter,m
Hank Mann,m
Peter Safran,m
Harry Kleiner,m
John Stifanich,m
Julie Pitkanen,f
Peter Lyons Collister,m
Frank Hübner,m
Sarah Finn,f
John Cope,m
Brian Hamill,m
Eric Strand,m
Su Armstrong,f
James Cameron,m
Trevor Rabin,m
François Ivernel,m
Brian Yuzna,m
Danilo Donati,m
Nathalie Cheron,m
Kathy McCoy,f
Graeme Revell,m
Ken Daurio,m
Michael N. Knue,m
Jeanette Scott,f
Jaymes Hinkle,m
Janusz Kamiński,m
Amelia Rasche McCarthy,f
David Reale,m
Christopher Young,m
Kim Davis-Wagner,f
Jessie Nelson,f
Irene Sharaff,f
Eric Daman,m
John Badham,m
Jeanette Brill,f
Jeannine Oppewall,f
Mary Hyde-Kerr,f
Jon Lucas,m
Anthony Katagas,m
Hervé de Luze,m
Tom Priestley,m
Andrea Guerra,f
Michael Shamberg,m
Marco Beltrami,m
Mindy Marin,f
Adrian Molina,m
Jane Seitz,f
Gilles Piéri,m
Denzel Washington,m
Arthur Miller,m
K.C. Fox,f
Lorne Michaels,m
Kimberly Adams-Galligan,f
Na Hong-jin,m
Gary Jones,m
Nicholas Sgarro,m
Hume Cronyn,m
Jon Cohen,m
Eva Z. Cabrera,f
Leslie Urdang,f
Matthew Vaughn,m
Joe Gangemi,m
Lizzie Francke,f
David B. Nowell,m
Michael Patrick King,m
Michael Kahn,m
Frank Oz,m
Nicolas Cage,m
Rick Schwartz,m
Richard Brener,m
Peter Hyams,m
Abby Mills,f
Gerald Stembridge,m
Alejandro González Iñárritu,m
Christina Smith,f
Thomas Milano,m
Caitlin McKenna-Wilkinson,f
Erik Rehl,m
Michael Lantieri,m
Tim Herlihy,m
Adam Willis,m
Ashley Tisdale,f
Mike Myers,m
William Green,m
Jacqueline Knowlton,f
Ardy Lam Kwok-Wah,m
Sean Daniel,m
James Jones,m
Will Ferrell,m
J. Mackye Gruber,m
Cate Praggastis,f
Marco Beltrami,m
Ron Wilkinson,m
Kimberly Ellen Lowe,f
A. Kitman Ho,m
Karen Rosenfelt,f
Bonnie Koehler,f
Steve Adcock,m
Justin Marks,m
Edna L. Lee,f
Troy Duffy,m
Steven Stabler,m
William Hutchinson,m
Venus Kanani,f
Boaz Davidson,m
Ryan Shore,m
John Crowley,m
Stephen Schiff,m
Martin Bernstein,m
Gary Rydstrom,m
William Steinkamp,m
Ted Fox,m
Robert L. Stevenson,m
Alan Baumgarten,m
Kaneto Shindō,m
Pablo Rosso,m
Travis Beacham,m
Stan Edmonds,m
James Lewis,m
Francesca Gregorini,f
Marion Rothman,f
Bob Brown,m
Rebecca Booth,f
Gary DeVore,m
Jean Giraud,m
Lauren Shuler Donner,f
John Badham,m
Anthony Dod Mantle,m
William C. Gerrity,m
Carol Watson,f
Helen Robin,f
Steve Jablonsky,m
Cheryl Marion,f
Joseph P. Reidy,m
Leonard Ripps,m
Edi Giguere,f
Peter Bart,m
Paul Cameron,m
Gustavo Santaolalla,m
Danièle Thompson,f
Edward Lachman,m
Christina Smith,f
Paul Stader,m
Gerry Hambling,m
Kevin Constant,m
Bill Butler,m
Carmen Cuba,f
Warren Foster,m
Nick Gillard,m
Peter Tavis,m
Barry Opper,m
Adolph Deutsch,m
Suzanne Smith,f
Brenda Magalas,f
Roberto Benigni,m
David F. Klassen,m
Drew DeAscentis,f
John Harding,m
Stephen J. Eads,m
Nicole Daniels,f
Dante Spinotti,m
Brad Turner,m
Donald Petrie,m
Richard A. Harris,m
Jim Morahan,m
Na Hong-jin,m
Maude Spector,f
Ronald Sinclair,m
Chris Sanders,m
Bob Ringwood,m
James Newton Howard,m
Tom Stern,m
Larry Bird,m
Jennifer L. Smith,f
John Smith,m
Peter Chelsom,m
Julio Macat,m
Wittney Horton,f
John Goldwyn,m
Mary Parent,f
Tessa Ross,f
Ronnie Taylor,m
Matthew O'Callaghan,m
Kathryn Peters,f
John Morris,m
Alan Parker,m
Stephen J. Cannell,m
Peter Hewitt,m
Simon Kinberg,m
Tim Chau,m
David Ellison,m
Terence Michael,m
Andy Nelson,m
Joe Eszterhas,m
Consolata Boyle,f
Richard Marks,m
Deva Anderson,f
John Swihart,m
Jeremiah Samuels,m
Bruce Robert Hill,m
Lawrence Sher,m
Joe Hisaishi,m
Robby Müller,m
Rob Marshall,m
Randy Fullmer,m
Suzanne Smith,f
Tom Myers,m
Barry Robison,m
Steve R. Moore,m
Michael S. Glick,m
Kim Davis-Wagner,f
Kate J. Sullivan,f
Andy Nelson,m
Dave Morrison,m
Lawrence Konner,m
Carolyn Manetti,f
Gordon Pollock,m
J. Todd Anderson,m
Don Burgess,m
Daniel P. Hanley,m
Jeff Plauster,m
Andrew Traucki,m
Carter Burwell,m
Tom Trafalski,m
Gary Foster,m
Michael Andrews,m
Tak Fujimoto,m
Gustavo Santaolalla,m
Marilyn Vance,f
Paul Mayeda Berges,m
Alfred Hitchcock,m
Thomas A. Morris Jr.,m
Stephen Dade,m
Giles Nuttgens,m
Myriam Arougheti,f
Stuart Gilmore,m
Mary Zophres,f
Robert Sledge,m
Francine Maisler,f
Lawrence G. Paull,m
David Permut,m
Nina Henninger,f
Johnny Lee Kwing-Kai,m
Agnès Varda,f
Steve Box,m
John Woo,m
R.J. Kizer,m
Ron Goodwin,m
Chris Georgas,m
Ronna Kress,f
Marc Levy,m
Caroline Barclay,f
Joe Carnahan,m
David Gropman,m
Jeff Nichols,m
Paul N.J. Ottosson,m
John J. Connor,m
Kristen Buckley,f
Susan Jacobs,f
Richard Marden,m
Dan Fogelman,m
Nathan Kahane,m
John Romita Jr.,m
Steve Danyluk,m
John Thompson,m
Walter Hill,m
Steve Kloves,m
Eugenio Zanetti,m
Pam Dixon,f
Sanja Milkovic Hays,f
Don Bluth,m
David Puttnam,m
Dean Cundey,m
Greg Gardiner,m
Pamela Withers,f
Clint Mansell,m
Eric McLeod,m
Jacqueline G. Arthur,f
Gregory White,m
Ernst Lubitsch,m
Sara McCudden,f
Ken Regan,m
Moritz Borman,m
John D. Dunning,m
Lana Wachowski,f
Harold Ramis,m
David Cronenberg,m
Mike Eley,m
Andrew Form,m
Corey Blechman,m
Jon Jashni,m
Audrey Hellmer,f
Frank Moiselle,m
Joe Johnson,m
Florian Ballhaus,m
Adam Milo Smalley,m
Avy Kaufman,f
Roberto Cappannelli,m
Dane A. Davis,m
Karl Ehrlich,m
Michael Ohoven,m
Jay-Z,m
Roberto Perpignani,m
Robert L. Rosen,m
Claire Simpson,f
Bob Whitehill,m
Marshall Harvey,m
Pietro Scalia,m
Daniel Pearl,m
Michael Shamberg,m
John Schwartzman,m
Steve Jablonsky,m
Paul Weber,m
Julie Weiss,f
Susie DeSanto,f
Gary Rosen,m
Robby Müller,m
Jennifer Gibgot,f
Daniel J. Lester,m
Paul Richards,m
Carlo Gervasi,m
Dan Webster,m
Shirley Rich,f
Brian Cox,m
Ryan Kavanaugh,m
Peter Brown,m
Christina Smith,f
Jon Davison,m
Sean S. Cunningham,m
Victoria Thomas,f
Jade Healy,f
Joanna Kennedy,f
Robert Altman,m
Mark Roybal,m
Martin Shafer,m
Bob Weinstein,m
Jackie Chan,m
Ethan Coen,m
Michael Fitzgerald,m
Rodger Maus,m
Ellen Chenoweth,f
John Houlihan,m
Simone Reynolds,f
George Nolfi,m
Richard Hicks,m
Todd Lieberman,m
Chris Sievernich,m
John Roesch,m
Scott Hale,m
Edgar Rice Burroughs,m
John Lee Hancock,m
Ken Blackwell,m
Arnold Kopelson,m
Irwin Winkler,m
Adam Alleca,m
Luc Besson,m
Karan Johar,m
Elizabeth Destro,f
Nina Gold,f
Kate Myers,f
Néstor Almendros,m
Brad Fiedel,m
David Lee,m
Zigmund Gron,m
Javier Aguirresarobe,m
Cindy Evans,f
Noah Miller,m
Arthur Wong,m
John Lounsbery,m
Scott Kroopf,m
Sharron Reynolds,f
Matt Friedman,m
Vishal Bhardwaj,m
Melanie Merrill,f
Cindy Coburn,f
Lawrence Kasdan,m
Dennis Berardi,m
Stewart Copeland,m
Jane Tattersall,f
Frank Inn,m
John Hughes,m
Edmond Rostand,m
Andrew Plain,m
Michael Playfair,m
Brian Berdan,m
Mychael Danna,m
Amy Lippens,f
Pablo Ferro,m
Paul C. Babin,m
Sidney Levin,m
Peter Hinderthür,m
Mike Eley,m
Louis Venosta,m
Mark Allan,m
Vera Mills,f
Sheldon Lettich,m
David Parker,m
Michael Chapman,m
Todd Hallowell,m
Joyce King,f
Hawk Koch,m
Don McKellar,m
John Williams,m
Alison Owen,f
Stephen Scott,m
Paul Schwake,m
Mort Engelberg,m
Susan Perlman,f
Craig Wood,m
Victor Paul,m
Kristofor Brown,m
Alberto Iglesias,m
Sarah Katzman,f
Michael Trent,m
Sam Benson,m
Dennis Davenport,m
Karen Moncrieff,f
Ennio Morricone,m
S.S. Rajamouli,m
Brian Goldner,m
Gerald Di Pego,m
Debbie McWilliams,f
Kevin Feige,m
David Arnold,m
Kim Sinclair,f
Sydney Pollack,m
Martin Childs,m
Ethan Erwin,m
Scott Derrickson,m
Kathy Nelson,f
William Sandell,m
Don MacPherson,m
Steven Kampmann,m
Gary Lucchesi,m
Ken Clark,m
Ralf D. Bode,m
Naomi Shohan,f
Toby Emmerich,m
John Davis,m
Mark Teschner,m
John Sloss,m
Jerome Courtland,m
Arthur Schmidt,m
Justin Krish,m
Ennio Morricone,m
Ezra Swerdlow,m
Cynthia Anne Slagter,f
Brad Shield,m
John Lasseter,m
Garry Marshall,m
Tom Cross,m
Mark Gordon,m
John R. Leonetti,m
Thelma Schoonmaker,f
Georges Delerue,m
Federico Moccia,m
Peter Brown,m
Jon Gregory,m
Woody Allen,m
Mel Bourne,m
Polly Platt,f
Rosemary Brandenburg,f
Brent A. Schoenfeld,m
Keith Goldberg,m
Tom Vaughan,m
David Gasperik,m
Harry B. Miller III,m
Melinda Sanders,f
José Rivera,m
Jean Negulesco,m
Eric Laneuville,m
John J. Lloyd,m
Monika Mikkelsen,f
Mark Stevens,m
Joe Dorn,m
Henry De Vere Stacpoole,m
Jacob Grimm,m
James Gray,m
John Debney,m
Douglas Shamburger,m
Garson Kanin,m
Alexa L. Fogel,f
Rob Bekuhrs,m
Robert Griffon Jr.,m
Asghar Farhadi,m
Todd E. Miller,m
Lainie Miller,f
Daniel P. Hanley,m
Patrizia von Brandenstein,f
David Franco,m
Bryan Singer,m
Angelo P. Graham,m
Timur Bekmambetov,m
Hirokazu Koreeda,m
Ilene Starger,f
Craig Wood,m
Bogdan Stanciu,m
Carol Baum,f
Guy Hamilton,m
Karl Walter Lindenlaub,m
Vincenzo Cerami,m
Peter Jackson,m
Jordan Cronenweth,m
Paul Brooks,m
Anthony Pratt,m
Fiona Weir,f
Paolo Genovese,m
Jatinder Singh Manhas,m
Robert Eber,m
S. Craig Zahler,m
Pamela Martin,f
Stephen O'Connell,m
Robert Bresson,m
Bruno Mondi,m
Gina Matthews,f
Rainer Klausmann,m
David Weisbart,m
John Seale,m
Christopher Doyle,m
Judd Apatow,m
Steve Joyner,m
Gary Trousdale,m
Alfred Gough,m
Stanimir Stamatov,m
Al Lieberman,m
Paul Hitchcock,m
Kirk D'Amico,m
Hideaki Anno,m
Patricia Whitcher,f
Allen Daviau,m
Oliver Scholl,m
Norman J. Grossfeld,m
Randy Wayne,m
Alan Zweibel,m
Arthur Baker,m
Denise Chamian,f
Christine King,f
Patrick Tatopoulos,m
Harvey Weinstein,m
Nick Antosca,m
Christopher Brooks,m
Kristyan Mallett,m
Christine Wilson,f
Jina Jay,f
Annette Benson,f
Andrew Neskoromny,m
Arnold Kopelson,m
Michael Corenblith,m
Melanie Stensland,f
Matt McDonald,m
Betsy Cox,f
Ang Lee,m
Nick Glennie-Smith,m
G.A. Aguilar,m
Julie Yorn,f
Robert Zemeckis,m
John Lounsbery,m
Charles J.D. Schlissel,m
Carl Sagan,m
Ted Field,m
Mauro Fiore,m
Samuel Bayer,m
Peter Morgan,m
Sandra Rabins,f
Diane Heery,f
Benoît Delhomme,m
Marvin Hamlisch,m
Joe Bucaro III,m
Neill Blomkamp,m
Joel Kramer,m
Marcel Berbert,m
Troy Roberts,m
John Cameron Mitchell,m
Atom Egoyan,m
Joshua Winget,m
Rich Thorne,m
Anthony Tremblay,m
Kevin Smith,m
Craig Berkey,m
Carolyn McLeod,f
José Luis Alcaine,m
Paul Marschall,m
Johanna Ray,f
Barry Ackroyd,m
Mary Viola,f
Christopher Tellefsen,m
John King,m
Joe Hutshing,m
Cameron Crowe,m
Celine Rattray,f
Gregory Lundsgaard,m
Carter Burwell,m
Henry Mancini,m
Michael Hoffman,m
Janie Bryant,f
Todd Samovitz,m
Phil Lofaro,m
Andrew Rowlands,m
Mark Gunn,m
Stephen Mirrione,m
Judd Apatow,m
Dean Tavoularis,m
Kira Roessler,f
